****************************
RPMD potential of mean force
****************************

Temperature                             = 300 K
 0.53239765  0.0339980685
 0.53242365  0.0339991645
 0.53244965  0.0340002605
 0.53247565  0.0340013563
 0.53250165  0.0340024522
 0.53252765  0.0340035479
 0.53255365  0.0340046436
 0.53257965  0.0340057392
 0.53260565  0.0340068347
 0.53263165  0.0340079301
 0.53265765  0.0340090255
 0.53268365  0.0340101207
 0.53270965  0.0340112159
 0.53273565  0.0340123110
 0.53276166  0.0340134061
 0.53278766  0.0340145010
 0.53281366  0.0340155958
 0.53283966  0.0340166906
 0.53286566  0.0340177853
 0.53289166  0.0340188799
 0.53291766  0.0340199744
 0.53294366  0.0340210688
 0.53296966  0.0340221631
 0.53299566  0.0340232573
 0.53302166  0.0340243515
 0.53304766  0.0340254456
 0.53307366  0.0340265396
 0.53309966  0.0340276335
 0.53312566  0.0340287273
 0.53315166  0.0340298210
 0.53317766  0.0340309147
 0.53320366  0.0340320083
 0.53322966  0.0340331018
 0.53325567  0.0340341953
 0.53328167  0.0340352887
 0.53330767  0.0340363820
 0.53333367  0.0340374752
 0.53335967  0.0340385684
 0.53338567  0.0340396616
 0.53341167  0.0340407547
 0.53343767  0.0340418477
 0.53346367  0.0340429407
 0.53348967  0.0340440337
 0.53351567  0.0340451266
 0.53354167  0.0340462195
 0.53356767  0.0340473124
 0.53359367  0.0340484052
 0.53361967  0.0340494981
 0.53364567  0.0340505909
 0.53367167  0.0340516837
 0.53369767  0.0340527765
 0.53372367  0.0340538694
 0.53374967  0.0340549622
 0.53377568  0.0340560551
 0.53380168  0.0340571480
 0.53382768  0.0340582409
 0.53385368  0.0340593338
 0.53387968  0.0340604268
 0.53390568  0.0340615199
 0.53393168  0.0340626130
 0.53395768  0.0340637061
 0.53398368  0.0340647994
 0.53400968  0.0340658927
 0.53403568  0.0340669861
 0.53406168  0.0340680797
 0.53408768  0.0340691733
 0.53411368  0.0340702670
 0.53413968  0.0340713609
 0.53416568  0.0340724549
 0.53419168  0.0340735490
 0.53421768  0.0340746433
 0.53424368  0.0340757377
 0.53426969  0.0340768324
 0.53429569  0.0340779272
 0.53432169  0.0340790221
 0.53434769  0.0340801173
 0.53437369  0.0340812127
 0.53439969  0.0340823083
 0.53442569  0.0340834042
 0.53445169  0.0340845002
 0.53447769  0.0340855966
 0.53450369  0.0340866931
 0.53452969  0.0340877900
 0.53455569  0.0340888872
 0.53458169  0.0340899846
 0.53460769  0.0340910823
 0.53463369  0.0340921804
 0.53465969  0.0340932788
 0.53468569  0.0340943775
 0.53471169  0.0340954766
 0.53473769  0.0340965761
 0.53476370  0.0340976759
 0.53478970  0.0340987762
 0.53481570  0.0340998768
 0.53484170  0.0341009778
 0.53486770  0.0341020793
 0.53489370  0.0341031812
 0.53491970  0.0341042836
 0.53494570  0.0341053864
 0.53497170  0.0341064897
 0.53499770  0.0341075936
 0.53502370  0.0341086979
 0.53504970  0.0341098027
 0.53507570  0.0341109081
 0.53510170  0.0341120140
 0.53512770  0.0341131205
 0.53515370  0.0341142275
 0.53517970  0.0341153352
 0.53520570  0.0341164434
 0.53523170  0.0341175523
 0.53525771  0.0341186618
 0.53528371  0.0341197720
 0.53530971  0.0341208828
 0.53533571  0.0341219943
 0.53536171  0.0341231064
 0.53538771  0.0341242193
 0.53541371  0.0341253329
 0.53543971  0.0341264473
 0.53546571  0.0341275623
 0.53549171  0.0341286782
 0.53551771  0.0341297948
 0.53554371  0.0341309122
 0.53556971  0.0341320305
 0.53559571  0.0341331495
 0.53562171  0.0341342694
 0.53564771  0.0341353901
 0.53567371  0.0341365117
 0.53569971  0.0341376342
 0.53572571  0.0341387576
 0.53575172  0.0341398819
 0.53577772  0.0341410072
 0.53580372  0.0341421334
 0.53582972  0.0341432605
 0.53585572  0.0341443886
 0.53588172  0.0341455177
 0.53590772  0.0341466479
 0.53593372  0.0341477790
 0.53595972  0.0341489112
 0.53598572  0.0341500444
 0.53601172  0.0341511787
 0.53603772  0.0341523141
 0.53606372  0.0341534506
 0.53608972  0.0341545881
 0.53611572  0.0341557269
 0.53614172  0.0341568667
 0.53616772  0.0341580077
 0.53619372  0.0341591499
 0.53621972  0.0341602933
 0.53624572  0.0341614379
 0.53627173  0.0341625837
 0.53629773  0.0341637308
 0.53632373  0.0341648791
 0.53634973  0.0341660286
 0.53637573  0.0341671795
 0.53640173  0.0341683316
 0.53642773  0.0341694850
 0.53645373  0.0341706398
 0.53647973  0.0341717959
 0.53650573  0.0341729534
 0.53653173  0.0341741122
 0.53655773  0.0341752724
 0.53658373  0.0341764340
 0.53660973  0.0341775970
 0.53663573  0.0341787615
 0.53666173  0.0341799274
 0.53668773  0.0341810947
 0.53671373  0.0341822635
 0.53673973  0.0341834338
 0.53676574  0.0341846056
 0.53679174  0.0341857789
 0.53681774  0.0341869537
 0.53684374  0.0341881300
 0.53686974  0.0341893079
 0.53689574  0.0341904874
 0.53692174  0.0341916684
 0.53694774  0.0341928510
 0.53697374  0.0341940353
 0.53699974  0.0341952211
 0.53702574  0.0341964086
 0.53705174  0.0341975977
 0.53707774  0.0341987885
 0.53710374  0.0341999809
 0.53712974  0.0342011750
 0.53715574  0.0342023708
 0.53718174  0.0342035683
 0.53720774  0.0342047675
 0.53723374  0.0342059685
 0.53725975  0.0342071712
 0.53728575  0.0342083756
 0.53731175  0.0342095818
 0.53733775  0.0342107897
 0.53736375  0.0342119995
 0.53738975  0.0342132110
 0.53741575  0.0342144243
 0.53744175  0.0342156395
 0.53746775  0.0342168564
 0.53749375  0.0342180752
 0.53751975  0.0342192959
 0.53754575  0.0342205184
 0.53757175  0.0342217428
 0.53759775  0.0342229690
 0.53762375  0.0342241971
 0.53764975  0.0342254271
 0.53767575  0.0342266590
 0.53770175  0.0342278929
 0.53772775  0.0342291286
 0.53775376  0.0342303663
 0.53777976  0.0342316059
 0.53780576  0.0342328474
 0.53783176  0.0342340909
 0.53785776  0.0342353364
 0.53788376  0.0342365838
 0.53790976  0.0342378332
 0.53793576  0.0342390846
 0.53796176  0.0342403379
 0.53798776  0.0342415933
 0.53801376  0.0342428506
 0.53803976  0.0342441100
 0.53806576  0.0342453714
 0.53809176  0.0342466348
 0.53811776  0.0342479002
 0.53814376  0.0342491677
 0.53816976  0.0342504372
 0.53819576  0.0342517087
 0.53822176  0.0342529823
 0.53824776  0.0342542579
 0.53827377  0.0342555356
 0.53829977  0.0342568153
 0.53832577  0.0342580971
 0.53835177  0.0342593810
 0.53837777  0.0342606670
 0.53840377  0.0342619550
 0.53842977  0.0342632451
 0.53845577  0.0342645373
 0.53848177  0.0342658316
 0.53850777  0.0342671279
 0.53853377  0.0342684264
 0.53855977  0.0342697269
 0.53858577  0.0342710296
 0.53861177  0.0342723343
 0.53863777  0.0342736411
 0.53866377  0.0342749501
 0.53868977  0.0342762611
 0.53871577  0.0342775742
 0.53874177  0.0342788895
 0.53876778  0.0342802068
 0.53879378  0.0342815263
 0.53881978  0.0342828478
 0.53884578  0.0342841715
 0.53887178  0.0342854973
 0.53889778  0.0342868251
 0.53892378  0.0342881551
 0.53894978  0.0342894872
 0.53897578  0.0342908213
 0.53900178  0.0342921576
 0.53902778  0.0342934960
 0.53905378  0.0342948365
 0.53907978  0.0342961790
 0.53910578  0.0342975237
 0.53913178  0.0342988705
 0.53915778  0.0343002193
 0.53918378  0.0343015702
 0.53920978  0.0343029232
 0.53923578  0.0343042783
 0.53926179  0.0343056355
 0.53928779  0.0343069947
 0.53931379  0.0343083561
 0.53933979  0.0343097194
 0.53936579  0.0343110849
 0.53939179  0.0343124524
 0.53941779  0.0343138219
 0.53944379  0.0343151935
 0.53946979  0.0343165672
 0.53949579  0.0343179429
 0.53952179  0.0343193206
 0.53954779  0.0343207004
 0.53957379  0.0343220821
 0.53959979  0.0343234659
 0.53962579  0.0343248517
 0.53965179  0.0343262395
 0.53967779  0.0343276294
 0.53970379  0.0343290212
 0.53972979  0.0343304150
 0.53975580  0.0343318107
 0.53978180  0.0343332085
 0.53980780  0.0343346082
 0.53983380  0.0343360099
 0.53985980  0.0343374135
 0.53988580  0.0343388191
 0.53991180  0.0343402266
 0.53993780  0.0343416360
 0.53996380  0.0343430474
 0.53998980  0.0343444607
 0.54001580  0.0343458758
 0.54004180  0.0343472929
 0.54006780  0.0343487119
 0.54009380  0.0343501327
 0.54011980  0.0343515555
 0.54014580  0.0343529800
 0.54017180  0.0343544065
 0.54019780  0.0343558347
 0.54022380  0.0343572649
 0.54024980  0.0343586968
 0.54027581  0.0343601305
 0.54030181  0.0343615661
 0.54032781  0.0343630034
 0.54035381  0.0343644426
 0.54037981  0.0343658835
 0.54040581  0.0343673262
 0.54043181  0.0343687706
 0.54045781  0.0343702168
 0.54048381  0.0343716647
 0.54050981  0.0343731144
 0.54053581  0.0343745657
 0.54056181  0.0343760188
 0.54058781  0.0343774735
 0.54061381  0.0343789300
 0.54063981  0.0343803881
 0.54066581  0.0343818478
 0.54069181  0.0343833092
 0.54071781  0.0343847723
 0.54074381  0.0343862370
 0.54076982  0.0343877033
 0.54079582  0.0343891712
 0.54082182  0.0343906407
 0.54084782  0.0343921117
 0.54087382  0.0343935844
 0.54089982  0.0343950586
 0.54092582  0.0343965343
 0.54095182  0.0343980116
 0.54097782  0.0343994904
 0.54100382  0.0344009707
 0.54102982  0.0344024526
 0.54105582  0.0344039359
 0.54108182  0.0344054207
 0.54110782  0.0344069069
 0.54113382  0.0344083946
 0.54115982  0.0344098838
 0.54118582  0.0344113743
 0.54121182  0.0344128663
 0.54123782  0.0344143597
 0.54126383  0.0344158545
 0.54128983  0.0344173507
 0.54131583  0.0344188483
 0.54134183  0.0344203472
 0.54136783  0.0344218475
 0.54139383  0.0344233491
 0.54141983  0.0344248520
 0.54144583  0.0344263562
 0.54147183  0.0344278618
 0.54149783  0.0344293686
 0.54152383  0.0344308767
 0.54154983  0.0344323861
 0.54157583  0.0344338967
 0.54160183  0.0344354086
 0.54162783  0.0344369217
 0.54165383  0.0344384361
 0.54167983  0.0344399516
 0.54170583  0.0344414684
 0.54173183  0.0344429863
 0.54175784  0.0344445054
 0.54178384  0.0344460257
 0.54180984  0.0344475472
 0.54183584  0.0344490698
 0.54186184  0.0344505935
 0.54188784  0.0344521184
 0.54191384  0.0344536443
 0.54193984  0.0344551714
 0.54196584  0.0344566996
 0.54199184  0.0344582289
 0.54201784  0.0344597592
 0.54204384  0.0344612906
 0.54206984  0.0344628231
 0.54209584  0.0344643566
 0.54212184  0.0344658912
 0.54214784  0.0344674268
 0.54217384  0.0344689634
 0.54219984  0.0344705010
 0.54222584  0.0344720396
 0.54225185  0.0344735792
 0.54227785  0.0344751199
 0.54230385  0.0344766614
 0.54232985  0.0344782040
 0.54235585  0.0344797475
 0.54238185  0.0344812920
 0.54240785  0.0344828374
 0.54243385  0.0344843838
 0.54245985  0.0344859311
 0.54248585  0.0344874793
 0.54251185  0.0344890284
 0.54253785  0.0344905785
 0.54256385  0.0344921294
 0.54258985  0.0344936813
 0.54261585  0.0344952340
 0.54264185  0.0344967877
 0.54266785  0.0344983422
 0.54269385  0.0344998976
 0.54271985  0.0345014539
 0.54274585  0.0345030110
 0.54277186  0.0345045690
 0.54279786  0.0345061279
 0.54282386  0.0345076876
 0.54284986  0.0345092482
 0.54287586  0.0345108096
 0.54290186  0.0345123719
 0.54292786  0.0345139350
 0.54295386  0.0345154989
 0.54297986  0.0345170637
 0.54300586  0.0345186293
 0.54303186  0.0345201957
 0.54305786  0.0345217630
 0.54308386  0.0345233311
 0.54310986  0.0345249000
 0.54313586  0.0345264697
 0.54316186  0.0345280403
 0.54318786  0.0345296117
 0.54321386  0.0345311839
 0.54323986  0.0345327569
 0.54326587  0.0345343308
 0.54329187  0.0345359054
 0.54331787  0.0345374809
 0.54334387  0.0345390573
 0.54336987  0.0345406344
 0.54339587  0.0345422124
 0.54342187  0.0345437912
 0.54344787  0.0345453708
 0.54347387  0.0345469513
 0.54349987  0.0345485326
 0.54352587  0.0345501148
 0.54355187  0.0345516978
 0.54357787  0.0345532816
 0.54360387  0.0345548663
 0.54362987  0.0345564518
 0.54365587  0.0345580382
 0.54368187  0.0345596255
 0.54370787  0.0345612137
 0.54373387  0.0345628027
 0.54375988  0.0345643926
 0.54378588  0.0345659834
 0.54381188  0.0345675751
 0.54383788  0.0345691676
 0.54386388  0.0345707611
 0.54388988  0.0345723556
 0.54391588  0.0345739509
 0.54394188  0.0345755472
 0.54396788  0.0345771444
 0.54399388  0.0345787425
 0.54401988  0.0345803416
 0.54404588  0.0345819417
 0.54407188  0.0345835428
 0.54409788  0.0345851448
 0.54412388  0.0345867479
 0.54414988  0.0345883519
 0.54417588  0.0345899570
 0.54420188  0.0345915631
 0.54422788  0.0345931703
 0.54425389  0.0345947785
 0.54427989  0.0345963877
 0.54430589  0.0345979981
 0.54433189  0.0345996095
 0.54435789  0.0346012221
 0.54438389  0.0346028357
 0.54440989  0.0346044505
 0.54443589  0.0346060665
 0.54446189  0.0346076836
 0.54448789  0.0346093019
 0.54451389  0.0346109214
 0.54453989  0.0346125420
 0.54456589  0.0346141639
 0.54459189  0.0346157871
 0.54461789  0.0346174115
 0.54464389  0.0346190372
 0.54466989  0.0346206641
 0.54469589  0.0346222924
 0.54472189  0.0346239220
 0.54474789  0.0346255529
 0.54477390  0.0346271852
 0.54479990  0.0346288189
 0.54482590  0.0346304540
 0.54485190  0.0346320905
 0.54487790  0.0346337284
 0.54490390  0.0346353678
 0.54492990  0.0346370087
 0.54495590  0.0346386510
 0.54498190  0.0346402949
 0.54500790  0.0346419403
 0.54503390  0.0346435873
 0.54505990  0.0346452359
 0.54508590  0.0346468860
 0.54511190  0.0346485378
 0.54513790  0.0346501912
 0.54516390  0.0346518464
 0.54518990  0.0346535032
 0.54521590  0.0346551617
 0.54524190  0.0346568219
 0.54526791  0.0346584840
 0.54529391  0.0346601478
 0.54531991  0.0346618134
 0.54534591  0.0346634809
 0.54537191  0.0346651502
 0.54539791  0.0346668214
 0.54542391  0.0346684945
 0.54544991  0.0346701696
 0.54547591  0.0346718466
 0.54550191  0.0346735256
 0.54552791  0.0346752066
 0.54555391  0.0346768897
 0.54557991  0.0346785748
 0.54560591  0.0346802621
 0.54563191  0.0346819514
 0.54565791  0.0346836429
 0.54568391  0.0346853366
 0.54570991  0.0346870325
 0.54573591  0.0346887306
 0.54576192  0.0346904310
 0.54578792  0.0346921337
 0.54581392  0.0346938387
 0.54583992  0.0346955460
 0.54586592  0.0346972557
 0.54589192  0.0346989678
 0.54591792  0.0347006824
 0.54594392  0.0347023994
 0.54596992  0.0347041189
 0.54599592  0.0347058409
 0.54602192  0.0347075655
 0.54604792  0.0347092927
 0.54607392  0.0347110224
 0.54609992  0.0347127549
 0.54612592  0.0347144900
 0.54615192  0.0347162278
 0.54617792  0.0347179683
 0.54620392  0.0347197116
 0.54622992  0.0347214577
 0.54625593  0.0347232066
 0.54628193  0.0347249584
 0.54630793  0.0347267131
 0.54633393  0.0347284707
 0.54635993  0.0347302312
 0.54638593  0.0347319948
 0.54641193  0.0347337613
 0.54643793  0.0347355309
 0.54646393  0.0347373036
 0.54648993  0.0347390794
 0.54651593  0.0347408584
 0.54654193  0.0347426405
 0.54656793  0.0347444258
 0.54659393  0.0347462144
 0.54661993  0.0347480063
 0.54664593  0.0347498014
 0.54667193  0.0347515999
 0.54669793  0.0347534018
 0.54672393  0.0347552071
 0.54674993  0.0347570158
 0.54677594  0.0347588280
 0.54680194  0.0347606436
 0.54682794  0.0347624629
 0.54685394  0.0347642856
 0.54687994  0.0347661120
 0.54690594  0.0347679420
 0.54693194  0.0347697757
 0.54695794  0.0347716131
 0.54698394  0.0347734542
 0.54700994  0.0347752991
 0.54703594  0.0347771477
 0.54706194  0.0347790002
 0.54708794  0.0347808566
 0.54711394  0.0347827168
 0.54713994  0.0347845810
 0.54716594  0.0347864491
 0.54719194  0.0347883212
 0.54721794  0.0347901974
 0.54724394  0.0347920776
 0.54726995  0.0347939618
 0.54729595  0.0347958502
 0.54732195  0.0347977428
 0.54734795  0.0347996395
 0.54737395  0.0348015404
 0.54739995  0.0348034456
 0.54742595  0.0348053551
 0.54745195  0.0348072688
 0.54747795  0.0348091869
 0.54750395  0.0348111094
 0.54752995  0.0348130363
 0.54755595  0.0348149676
 0.54758195  0.0348169034
 0.54760795  0.0348188436
 0.54763395  0.0348207884
 0.54765995  0.0348227377
 0.54768595  0.0348246917
 0.54771195  0.0348266502
 0.54773795  0.0348286134
 0.54776396  0.0348305812
 0.54778996  0.0348325538
 0.54781596  0.0348345311
 0.54784196  0.0348365131
 0.54786796  0.0348385000
 0.54789396  0.0348404916
 0.54791996  0.0348424881
 0.54794596  0.0348444895
 0.54797196  0.0348464958
 0.54799796  0.0348485070
 0.54802396  0.0348505232
 0.54804996  0.0348525444
 0.54807596  0.0348545706
 0.54810196  0.0348566018
 0.54812796  0.0348586382
 0.54815396  0.0348606796
 0.54817996  0.0348627261
 0.54820596  0.0348647778
 0.54823196  0.0348668346
 0.54825797  0.0348688967
 0.54828397  0.0348709640
 0.54830997  0.0348730365
 0.54833597  0.0348751143
 0.54836197  0.0348771974
 0.54838797  0.0348792859
 0.54841397  0.0348813797
 0.54843997  0.0348834789
 0.54846597  0.0348855834
 0.54849197  0.0348876934
 0.54851797  0.0348898089
 0.54854397  0.0348919298
 0.54856997  0.0348940562
 0.54859597  0.0348961881
 0.54862197  0.0348983255
 0.54864797  0.0349004685
 0.54867397  0.0349026171
 0.54869997  0.0349047713
 0.54872597  0.0349069311
 0.54875198  0.0349090966
 0.54877798  0.0349112677
 0.54880398  0.0349134445
 0.54882998  0.0349156269
 0.54885598  0.0349178152
 0.54888198  0.0349200091
 0.54890798  0.0349222088
 0.54893398  0.0349244143
 0.54895998  0.0349266256
 0.54898598  0.0349288426
 0.54901198  0.0349310656
 0.54903798  0.0349332943
 0.54906398  0.0349355289
 0.54908998  0.0349377694
 0.54911598  0.0349400158
 0.54914198  0.0349422681
 0.54916798  0.0349445263
 0.54919398  0.0349467905
 0.54921998  0.0349490606
 0.54924598  0.0349513367
 0.54927199  0.0349536187
 0.54929799  0.0349559068
 0.54932399  0.0349582008
 0.54934999  0.0349605009
 0.54937599  0.0349628070
 0.54940199  0.0349651192
 0.54942799  0.0349674374
 0.54945399  0.0349697616
 0.54947999  0.0349720920
 0.54950599  0.0349744284
 0.54953199  0.0349767709
 0.54955799  0.0349791196
 0.54958399  0.0349814743
 0.54960999  0.0349838352
 0.54963599  0.0349862022
 0.54966199  0.0349885754
 0.54968799  0.0349909546
 0.54971399  0.0349933401
 0.54973999  0.0349957317
 0.54976600  0.0349981295
 0.54979200  0.0350005334
 0.54981800  0.0350029436
 0.54984400  0.0350053599
 0.54987000  0.0350077824
 0.54989600  0.0350102111
 0.54992200  0.0350126460
 0.54994800  0.0350150871
 0.54997400  0.0350175344
 0.55000000  0.0350199879
 0.55002600  0.0350224476
 0.55005200  0.0350249135
 0.55007800  0.0350273857
 0.55010400  0.0350298641
 0.55013000  0.0350323486
 0.55015600  0.0350348394
 0.55018200  0.0350373364
 0.55020800  0.0350398397
 0.55023400  0.0350423491
 0.55026001  0.0350448648
 0.55028601  0.0350473866
 0.55031201  0.0350499147
 0.55033801  0.0350524490
 0.55036401  0.0350549895
 0.55039001  0.0350575362
 0.55041601  0.0350600891
 0.55044201  0.0350626482
 0.55046801  0.0350652135
 0.55049401  0.0350677849
 0.55052001  0.0350703626
 0.55054601  0.0350729464
 0.55057201  0.0350755364
 0.55059801  0.0350781326
 0.55062401  0.0350807349
 0.55065001  0.0350833433
 0.55067601  0.0350859579
 0.55070201  0.0350885787
 0.55072801  0.0350912055
 0.55075402  0.0350938385
 0.55078002  0.0350964776
 0.55080602  0.0350991228
 0.55083202  0.0351017740
 0.55085802  0.0351044314
 0.55088402  0.0351070948
 0.55091002  0.0351097643
 0.55093602  0.0351124398
 0.55096202  0.0351151213
 0.55098802  0.0351178089
 0.55101402  0.0351205025
 0.55104002  0.0351232021
 0.55106602  0.0351259076
 0.55109202  0.0351286192
 0.55111802  0.0351313367
 0.55114402  0.0351340601
 0.55117002  0.0351367894
 0.55119602  0.0351395247
 0.55122202  0.0351422659
 0.55124802  0.0351450129
 0.55127403  0.0351477658
 0.55130003  0.0351505246
 0.55132603  0.0351532892
 0.55135203  0.0351560596
 0.55137803  0.0351588358
 0.55140403  0.0351616177
 0.55143003  0.0351644055
 0.55145603  0.0351671990
